starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 26 20:07:05 2018	1516997225	0	59	59	59
Fri Jan 26 20:07:17 2018	1516997237	1	59	59	59
Fri Jan 26 20:07:17 2018	1516997237	0	59	59	59
Fri Jan 26 20:07:15 2018	1516997235	0	59	59	59
Fri Jan 26 20:07:20 2018	1516997240	0	59	59	59
Fri Jan 26 20:07:04 2018	1516997224	0	59	59	59
Fri Jan 26 20:07:12 2018	1516997232	0	59	59	59
Fri Jan 26 20:07:05 2018	1516997225	0	59	59	59
Fri Jan 26 20:07:14 2018	1516997234	0	59	59	59
Fri Jan 26 20:07:18 2018	1516997238	0	59	59	59
Fri Jan 26 20:07:02 2018	1516997222	0	59	59	59
Fri Jan 26 20:07:05 2018	1516997225	0	59	59	59
Fri Jan 26 20:07:14 2018	1516997234	0	59	59	59
Fri Jan 26 20:07:05 2018	1516997225	0	59	59	59
Fri Jan 26 20:07:17 2018	1516997237	0	59	59	59
Fri Jan 26 20:07:08 2018	1516997228	0	59	59	59
Fri Jan 26 20:07:08 2018	1516997228	0	59	59	59
Fri Jan 26 20:07:08 2018	1516997228	0	59	59	59
Fri Jan 26 20:07:13 2018	1516997233	0	59	59	59
Fri Jan 26 20:07:03 2018	1516997223	0	59	60	59
Fri Jan 26 20:07:19 2018	1516997239	0	59	60	59
Fri Jan 26 20:07:13 2018	1516997233	0	59	60	59
Fri Jan 26 20:07:18 2018	1516997238	0	59	60	59
Fri Jan 26 20:07:17 2018	1516997237	0	59	60	59
Fri Jan 26 20:07:12 2018	1516997232	0	59	60	59
Fri Jan 26 20:07:18 2018	1516997238	0	59	60	59
Fri Jan 26 20:07:12 2018	1516997232	0	59	60	59
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	59
Fri Jan 26 20:07:10 2018	1516997230	1	59	60	59
Fri Jan 26 20:07:18 2018	1516997238	0	59	60	59
Fri Jan 26 20:07:10 2018	1516997230	0	59	60	59
Fri Jan 26 20:07:15 2018	1516997235	0	60	60	60
Fri Jan 26 20:07:10 2018	1516997230	0	60	60	59
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	60
Fri Jan 26 20:07:17 2018	1516997237	0	60	60	60
Fri Jan 26 20:07:13 2018	1516997233	1	59	60	59
Fri Jan 26 20:07:14 2018	1516997234	0	60	60	60
Fri Jan 26 20:07:20 2018	1516997240	0	60	60	60
Fri Jan 26 20:07:10 2018	1516997230	0	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:18 2018	1516997238	0	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:11 2018	1516997231	5	56	60	56
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:13 2018	1516997233	0	60	60	60
Fri Jan 26 20:07:20 2018	1516997240	0	60	60	60
Fri Jan 26 20:07:13 2018	1516997233	0	60	60	60
Fri Jan 26 20:07:18 2018	1516997238	0	60	60	60
Fri Jan 26 20:07:13 2018	1516997233	1	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:20 2018	1516997240	0	60	60	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	60
Fri Jan 26 20:07:15 2018	1516997235	0	60	60	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	60	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	60	60
Fri Jan 26 20:07:17 2018	1516997237	0	60	60	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	61	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	61	60
Fri Jan 26 20:07:11 2018	1516997231	0	60	61	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	61	60
Fri Jan 26 20:07:19 2018	1516997239	1	60	61	60
Fri Jan 26 20:07:11 2018	1516997231	0	60	61	60
Fri Jan 26 20:07:16 2018	1516997236	0	60	61	60
Fri Jan 26 20:07:15 2018	1516997235	0	60	61	60
Fri Jan 26 20:07:19 2018	1516997239	1	60	61	60
Fri Jan 26 20:07:19 2018	1516997239	0	60	61	60
Fri Jan 26 20:07:18 2018	1516997238	0	60	61	60
Fri Jan 26 20:07:12 2018	1516997232	0	60	61	60
Fri Jan 26 20:07:12 2018	1516997232	0	60	61	60
Fri Jan 26 20:07:18 2018	1516997238	0	60	61	60
Fri Jan 26 20:07:13 2018	1516997233	0	61	61	60
Fri Jan 26 20:07:19 2018	1516997239	0	61	61	60
Fri Jan 26 20:07:17 2018	1516997237	0	61	61	61
Fri Jan 26 20:07:20 2018	1516997240	0	61	61	61
Fri Jan 26 20:07:15 2018	1516997235	0	61	61	61
Fri Jan 26 20:07:15 2018	1516997235	0	61	61	61
Fri Jan 26 20:07:18 2018	1516997238	0	61	61	61
Fri Jan 26 20:07:13 2018	1516997233	0	61	61	61
Fri Jan 26 20:07:19 2018	1516997239	0	61	61	61
Fri Jan 26 20:07:19 2018	1516997239	0	61	61	61
Fri Jan 26 20:07:02 2018	1516997222	0	61	61	61
Fri Jan 26 20:07:10 2018	1516997230	0	61	61	61
Fri Jan 26 20:07:15 2018	1516997235	0	61	61	61
Fri Jan 26 20:07:15 2018	1516997235	0	61	61	61
Fri Jan 26 20:07:19 2018	1516997239	0	61	61	61
