starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:36:00 2018	1516890960	0	70	70	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:35:50 2018	1516890950	0	69	70	69
Thu Jan 25 14:35:58 2018	1516890958	0	70	70	69
Thu Jan 25 14:35:59 2018	1516890959	0	69	70	69
Thu Jan 25 14:35:49 2018	1516890949	0	70	70	69
Thu Jan 25 14:35:57 2018	1516890957	0	70	70	69
Thu Jan 25 14:36:02 2018	1516890962	0	70	70	69
Thu Jan 25 14:35:53 2018	1516890953	0	70	70	70
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	69
Thu Jan 25 14:35:45 2018	1516890945	0	70	70	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	70	69
Thu Jan 25 14:36:01 2018	1516890961	0	70	70	69
Thu Jan 25 14:35:49 2018	1516890949	0	70	70	69
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	69
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	69
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	69
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	70
Thu Jan 25 14:35:51 2018	1516890951	0	70	70	70
Thu Jan 25 14:35:49 2018	1516890949	0	70	70	70
Thu Jan 25 14:35:53 2018	1516890953	0	70	70	69
Thu Jan 25 14:35:45 2018	1516890945	0	70	70	70
Thu Jan 25 14:35:59 2018	1516890959	0	70	70	70
